Date,Ticker,daily_range,daily_range_avg,daily_range_hi,daily_range_lo
2025-12-01,A,4.8,3.9,5.3,2.5
2025-12-02,A,2.7,3.9,5.3,2.5
2025-12-03,A,2.3,3.9,5.3,2.5
2025-12-04,A,5.6,3.9,5.3,2.5
2025-12-05,A,4.2,3.9,5.3,2.5
2025-12-01,AAPL,7.3,5.3,6.9,3.8
2025-12-02,AAPL,4.8,5.3,6.9,3.8
2025-12-03,AAPL,5.3,5.3,6.9,3.8
2025-12-04,AAPL,6.1,5.3,6.9,3.8
2025-12-05,AAPL,3.1,5.3,6.9,3.8
2025-12-01,ABBV,5.5,4.6,5.8,3.3
2025-12-02,ABBV,3.5,4.6,5.8,3.3
2025-12-03,ABBV,6.3,4.6,5.8,3.3
2025-12-04,ABBV,3.4,4.6,5.8,3.3
2025-12-05,ABBV,4.2,4.6,5.8,3.3
2025-12-01,ABNB,4.0,3.2,4.2,2.2
2025-12-02,ABNB,2.7,3.2,4.2,2.2
2025-12-03,ABNB,3.1,3.2,4.2,2.2
2025-12-04,ABNB,1.8,3.2,4.2,2.2
2025-12-05,ABNB,4.4,3.2,4.2,2.2
2025-12-01,ABT,1.9,2.1,2.9,1.3
2025-12-02,ABT,3.4,2.1,2.9,1.3
2025-12-03,ABT,2.4,2.1,2.9,1.3
2025-12-04,ABT,1.5,2.1,2.9,1.3
2025-12-05,ABT,1.4,2.1,2.9,1.3
2025-12-01,ACGL,1.9,1.5,1.8,1.2
2025-12-02,ACGL,1.5,1.5,1.8,1.2
2025-12-03,ACGL,1.7,1.5,1.8,1.2
2025-12-04,ACGL,1.5,1.5,1.8,1.2
2025-12-05,ACGL,1.0,1.5,1.8,1.2
2025-12-01,ACN,7.9,8.5,11.8,5.2
2025-12-02,ACN,6.0,8.5,11.8,5.2
2025-12-03,ACN,12.3,8.5,11.8,5.2
2025-12-04,ACN,11.5,8.5,11.8,5.2
2025-12-05,ACN,4.9,8.5,11.8,5.2
2025-12-01,ADBE,10.0,10.0,15.2,4.8
2025-12-02,ADBE,7.9,10.0,15.2,4.8
2025-12-03,ADBE,6.4,10.0,15.2,4.8
2025-12-04,ADBE,6.8,10.0,15.2,4.8
2025-12-05,ADBE,18.9,10.0,15.2,4.8
2025-12-01,ADI,6.5,6.0,7.8,4.1
2025-12-02,ADI,8.1,6.0,7.8,4.1
2025-12-03,ADI,7.2,6.0,7.8,4.1
2025-12-04,ADI,4.0,6.0,7.8,4.1
2025-12-05,ADI,4.1,6.0,7.8,4.1
2025-12-01,ADM,0.9,1.2,1.8,0.5
2025-12-02,ADM,0.7,1.2,1.8,0.5
2025-12-03,ADM,1.5,1.2,1.8,0.5
2025-12-04,ADM,2.1,1.2,1.8,0.5
2025-12-05,ADM,0.6,1.2,1.8,0.5
2025-12-01,ADP,4.7,4.0,4.4,3.5
2025-12-02,ADP,3.7,4.0,4.4,3.5
2025-12-03,ADP,4.0,4.0,4.4,3.5
2025-12-04,ADP,4.0,4.0,4.4,3.5
2025-12-05,ADP,3.4,4.0,4.4,3.5
2025-12-01,ADSK,7.1,5.8,7.2,4.3
2025-12-02,ADSK,5.5,5.8,7.2,4.3
2025-12-03,ADSK,7.1,5.8,7.2,4.3
2025-12-04,ADSK,5.5,5.8,7.2,4.3
2025-12-05,ADSK,3.5,5.8,7.2,4.3
2025-12-01,AEE,3.2,1.9,2.7,1.1
2025-12-02,AEE,1.9,1.9,2.7,1.1
2025-12-03,AEE,1.7,1.9,2.7,1.1
2025-12-04,AEE,1.2,1.9,2.7,1.1
2025-12-05,AEE,1.4,1.9,2.7,1.1
2025-12-01,AEP,2.9,2.1,2.7,1.5
2025-12-02,AEP,2.6,2.1,2.7,1.5
2025-12-03,AEP,2.0,2.1,2.7,1.5
2025-12-04,AEP,1.8,2.1,2.7,1.5
2025-12-05,AEP,1.3,2.1,2.7,1.5
2025-12-01,AES,0.2,0.3,0.4,0.2
2025-12-02,AES,0.2,0.3,0.4,0.2
2025-12-03,AES,0.4,0.3,0.4,0.2
2025-12-04,AES,0.3,0.3,0.4,0.2
2025-12-05,AES,0.3,0.3,0.4,0.2
2025-12-01,AFL,1.6,1.2,1.5,1.0
2025-12-02,AFL,1.2,1.2,1.5,1.0
2025-12-03,AFL,1.2,1.2,1.5,1.0
2025-12-04,AFL,1.1,1.2,1.5,1.0
2025-12-05,AFL,1.0,1.2,1.5,1.0
2025-12-01,AIG,1.4,1.2,1.5,1.0
2025-12-02,AIG,1.1,1.2,1.5,1.0
2025-12-03,AIG,1.4,1.2,1.5,1.0
2025-12-04,AIG,1.3,1.2,1.5,1.0
2025-12-05,AIG,0.8,1.2,1.5,1.0
2025-12-01,AIZ,3.5,3.8,4.1,3.4
2025-12-02,AIZ,3.8,3.8,4.1,3.4
2025-12-03,AIZ,3.5,3.8,4.1,3.4
2025-12-04,AIZ,4.3,3.8,4.1,3.4
2025-12-05,AIZ,3.8,3.8,4.1,3.4
2025-12-01,AJG,3.4,4.0,5.3,2.6
2025-12-02,AJG,3.4,4.0,5.3,2.6
2025-12-03,AJG,3.6,4.0,5.3,2.6
2025-12-04,AJG,3.0,4.0,5.3,2.6
2025-12-05,AJG,6.4,4.0,5.3,2.6
2025-12-01,AKAM,1.9,2.4,3.5,1.3
2025-12-02,AKAM,2.1,2.4,3.5,1.3
2025-12-03,AKAM,1.8,2.4,3.5,1.3
2025-12-04,AKAM,1.8,2.4,3.5,1.3
2025-12-05,AKAM,4.3,2.4,3.5,1.3
2025-12-01,ALB,4.8,5.5,8.0,3.1
2025-12-02,ALB,3.1,5.5,8.0,3.1
2025-12-03,ALB,3.6,5.5,8.0,3.1
2025-12-04,ALB,8.9,5.5,8.0,3.1
2025-12-05,ALB,7.2,5.5,8.0,3.1
2025-12-01,ALGN,4.5,4.8,5.8,3.8
2025-12-02,ALGN,5.9,4.8,5.8,3.8
2025-12-03,ALGN,5.7,4.8,5.8,3.8
2025-12-04,ALGN,3.8,4.8,5.8,3.8
2025-12-05,ALGN,4.1,4.8,5.8,3.8
2025-12-01,ALL,3.7,3.7,4.8,2.6
2025-12-02,ALL,1.9,3.7,4.8,2.6
2025-12-03,ALL,4.2,3.7,4.8,2.6
2025-12-04,ALL,4.2,3.7,4.8,2.6
2025-12-05,ALL,4.7,3.7,4.8,2.6
2025-12-01,ALLE,3.7,3.4,4.4,2.5
2025-12-02,ALLE,3.0,3.4,4.4,2.5
2025-12-03,ALLE,2.0,3.4,4.4,2.5
2025-12-04,ALLE,4.2,3.4,4.4,2.5
2025-12-05,ALLE,4.3,3.4,4.4,2.5
2025-12-01,AMAT,7.3,8.2,10.4,6.1
2025-12-02,AMAT,11.4,8.2,10.4,6.1
2025-12-03,AMAT,9.4,8.2,10.4,6.1
2025-12-04,AMAT,6.8,8.2,10.4,6.1
2025-12-05,AMAT,6.2,8.2,10.4,6.1
2025-12-01,AMCR,0.1,0.1,0.2,0.0
2025-12-02,AMCR,0.3,0.1,0.2,0.0
2025-12-03,AMCR,0.1,0.1,0.2,0.0
2025-12-04,AMCR,0.2,0.1,0.2,0.0
2025-12-05,AMCR,0.1,0.1,0.2,0.0
2025-12-01,AMD,7.5,7.6,10.0,5.1
2025-12-02,AMD,11.6,7.6,10.0,5.1
2025-12-03,AMD,6.4,7.6,10.0,5.1
2025-12-04,AMD,5.0,7.6,10.0,5.1
2025-12-05,AMD,7.4,7.6,10.0,5.1
2025-12-01,AME,2.7,3.0,3.4,2.6
2025-12-02,AME,3.0,3.0,3.4,2.6
2025-12-03,AME,3.7,3.0,3.4,2.6
2025-12-04,AME,2.5,3.0,3.4,2.6
2025-12-05,AME,3.1,3.0,3.4,2.6
2025-12-01,AMGN,7.7,8.2,10.6,5.9
2025-12-02,AMGN,6.2,8.2,10.6,5.9
2025-12-03,AMGN,7.5,8.2,10.6,5.9
2025-12-04,AMGN,7.4,8.2,10.6,5.9
2025-12-05,AMGN,12.3,8.2,10.6,5.9
2025-12-01,AMP,12.6,10.1,12.9,7.3
2025-12-02,AMP,7.9,10.1,12.9,7.3
2025-12-03,AMP,13.6,10.1,12.9,7.3
2025-12-04,AMP,7.5,10.1,12.9,7.3
2025-12-05,AMP,9.0,10.1,12.9,7.3
2025-12-01,AMT,4.2,3.0,3.9,2.2
2025-12-02,AMT,2.5,3.0,3.9,2.2
2025-12-03,AMT,2.4,3.0,3.9,2.2
2025-12-04,AMT,3.7,3.0,3.9,2.2
2025-12-05,AMT,2.3,3.0,3.9,2.2
2025-12-01,AMZN,3.6,4.2,6.0,2.5
2025-12-02,AMZN,5.4,4.2,6.0,2.5
2025-12-03,AMZN,2.8,4.2,6.0,2.5
2025-12-04,AMZN,6.7,4.2,6.0,2.5
2025-12-05,AMZN,2.7,4.2,6.0,2.5
2025-12-01,ANET,3.4,3.9,4.8,3.1
2025-12-02,ANET,4.8,3.9,4.8,3.1
2025-12-03,ANET,4.8,3.9,4.8,3.1
2025-12-04,ANET,4.0,3.9,4.8,3.1
2025-12-05,ANET,2.8,3.9,4.8,3.1
2025-12-01,AON,5.1,5.5,6.9,4.1
2025-12-02,AON,6.1,5.5,6.9,4.1
2025-12-03,AON,5.4,5.5,6.9,4.1
2025-12-04,AON,3.5,5.5,6.9,4.1
2025-12-05,AON,7.4,5.5,6.9,4.1
2025-12-01,AOS,1.4,1.5,1.9,1.1
2025-12-02,AOS,1.1,1.5,1.9,1.1
2025-12-03,AOS,1.7,1.5,1.9,1.1
2025-12-04,AOS,2.1,1.5,1.9,1.1
2025-12-05,AOS,1.1,1.5,1.9,1.1
2025-12-01,APA,1.1,0.9,1.2,0.7
2025-12-02,APA,0.8,0.9,1.2,0.7
2025-12-03,APA,1.3,0.9,1.2,0.7
2025-12-04,APA,0.6,0.9,1.2,0.7
2025-12-05,APA,1.0,0.9,1.2,0.7
2025-12-01,APD,3.6,4.4,5.1,3.7
2025-12-02,APD,4.9,4.4,5.1,3.7
2025-12-03,APD,3.9,4.4,5.1,3.7
2025-12-04,APD,4.5,4.4,5.1,3.7
2025-12-05,APD,5.2,4.4,5.1,3.7
2025-12-01,APH,2.8,2.9,3.4,2.5
2025-12-02,APH,2.6,2.9,3.4,2.5
2025-12-03,APH,3.8,2.9,3.4,2.5
2025-12-04,APH,2.7,2.9,3.4,2.5
2025-12-05,APH,3.0,2.9,3.4,2.5
2025-12-01,APO,3.3,3.1,3.9,2.3
2025-12-02,APO,2.5,3.1,3.9,2.3
2025-12-03,APO,4.5,3.1,3.9,2.3
2025-12-04,APO,2.8,3.1,3.9,2.3
2025-12-05,APO,2.7,3.1,3.9,2.3
2025-12-01,APP,48.7,34.6,47.7,21.4
2025-12-02,APP,48.5,34.6,47.7,21.4
2025-12-03,APP,22.1,34.6,47.7,21.4
2025-12-04,APP,30.0,34.6,47.7,21.4
2025-12-05,APP,23.6,34.6,47.7,21.4
2025-12-01,APTV,1.5,1.6,2.3,1.0
2025-12-02,APTV,1.1,1.6,2.3,1.0
2025-12-03,APTV,1.3,1.6,2.3,1.0
2025-12-04,APTV,2.8,1.6,2.3,1.0
2025-12-05,APTV,1.4,1.6,2.3,1.0
2025-12-01,ARE,1.2,2.3,3.8,0.7
2025-12-02,ARE,1.2,2.3,3.8,0.7
2025-12-03,ARE,5.0,2.3,3.8,0.7
2025-12-04,ARE,1.9,2.3,3.8,0.7
2025-12-05,ARE,2.0,2.3,3.8,0.7
2025-12-01,ASC,0.3,0.3,0.4,0.2
2025-12-02,ASC,0.4,0.3,0.4,0.2
2025-12-03,ASC,0.2,0.3,0.4,0.2
2025-12-04,ASC,0.3,0.3,0.4,0.2
2025-12-05,ASC,0.3,0.3,0.4,0.2
2025-12-01,ATO,4.7,2.6,3.9,1.4
2025-12-02,ATO,2.9,2.6,3.9,1.4
2025-12-03,ATO,2.1,2.6,3.9,1.4
2025-12-04,ATO,1.7,2.6,3.9,1.4
2025-12-05,ATO,1.9,2.6,3.9,1.4
2025-12-01,AVB,2.9,2.9,3.3,2.5
2025-12-02,AVB,3.5,2.9,3.3,2.5
2025-12-03,AVB,2.3,2.9,3.3,2.5
2025-12-04,AVB,2.9,2.9,3.3,2.5
2025-12-05,AVB,2.8,2.9,3.3,2.5
2025-12-01,AVGO,10.3,10.3,12.8,7.7
2025-12-02,AVGO,13.7,10.3,12.8,7.7
2025-12-03,AVGO,11.7,10.3,12.8,7.7
2025-12-04,AVGO,7.4,10.3,12.8,7.7
2025-12-05,AVGO,8.4,10.3,12.8,7.7
2025-12-01,AVY,3.6,4.1,5.3,2.9
2025-12-02,AVY,2.3,4.1,5.3,2.9
2025-12-03,AVY,4.8,4.1,5.3,2.9
2025-12-04,AVY,4.7,4.1,5.3,2.9
2025-12-05,AVY,5.3,4.1,5.3,2.9
2025-12-01,AWK,2.9,3.1,3.7,2.4
2025-12-02,AWK,3.9,3.1,3.7,2.4
2025-12-03,AWK,2.8,3.1,3.7,2.4
2025-12-04,AWK,3.5,3.1,3.7,2.4
2025-12-05,AWK,2.2,3.1,3.7,2.4
2025-12-01,AXON,15.5,12.6,14.7,10.4
2025-12-02,AXON,9.9,12.6,14.7,10.4
2025-12-03,AXON,13.6,12.6,14.7,10.4
2025-12-04,AXON,12.8,12.6,14.7,10.4
2025-12-05,AXON,11.2,12.6,14.7,10.4
2025-12-01,AXP,6.4,6.6,8.3,4.9
2025-12-02,AXP,6.3,6.6,8.3,4.9
2025-12-03,AXP,9.4,6.6,8.3,4.9
2025-12-04,AXP,4.9,6.6,8.3,4.9
2025-12-05,AXP,5.8,6.6,8.3,4.9
2025-12-01,AZO,53.4,79.5,114.9,44.1
2025-12-02,AZO,138.1,79.5,114.9,44.1
2025-12-03,AZO,63.8,79.5,114.9,44.1
2025-12-04,AZO,55.1,79.5,114.9,44.1
2025-12-05,AZO,86.9,79.5,114.9,44.1
2025-12-01,BA,3.5,5.8,9.2,2.4
2025-12-02,BA,10.3,5.8,9.2,2.4
2025-12-03,BA,8.5,5.8,9.2,2.4
2025-12-04,BA,4.4,5.8,9.2,2.4
2025-12-05,BA,2.4,5.8,9.2,2.4
2025-12-01,BAC,0.7,0.8,1.1,0.6
2025-12-02,BAC,0.7,0.8,1.1,0.6
2025-12-03,BAC,1.1,0.8,1.1,0.6
2025-12-04,BAC,0.7,0.8,1.1,0.6
2025-12-05,BAC,1.1,0.8,1.1,0.6
2025-12-01,BALL,0.7,0.8,1.0,0.6
2025-12-02,BALL,1.0,0.8,1.0,0.6
2025-12-03,BALL,0.8,0.8,1.0,0.6
2025-12-04,BALL,0.5,0.8,1.0,0.6
2025-12-05,BALL,1.0,0.8,1.0,0.6
2025-12-01,BAX,0.7,0.5,0.6,0.3
2025-12-02,BAX,0.4,0.5,0.6,0.3
2025-12-03,BAX,0.3,0.5,0.6,0.3
2025-12-04,BAX,0.6,0.5,0.6,0.3
2025-12-05,BAX,0.4,0.5,0.6,0.3
2025-12-01,BBY,2.3,2.1,3.0,1.2
2025-12-02,BBY,3.6,2.1,3.0,1.2
2025-12-03,BBY,1.6,2.1,3.0,1.2
2025-12-04,BBY,1.8,2.1,3.0,1.2
2025-12-05,BBY,1.3,2.1,3.0,1.2
2025-12-01,BDX,3.3,2.8,3.3,2.2
2025-12-02,BDX,3.2,2.8,3.3,2.2
2025-12-03,BDX,3.0,2.8,3.3,2.2
2025-12-04,BDX,2.0,2.8,3.3,2.2
2025-12-05,BDX,2.4,2.8,3.3,2.2
2025-12-01,BEN,0.4,0.4,0.5,0.3
2025-12-02,BEN,0.3,0.4,0.5,0.3
2025-12-03,BEN,0.6,0.4,0.5,0.3
2025-12-04,BEN,0.5,0.4,0.5,0.3
2025-12-05,BEN,0.4,0.4,0.5,0.3
2025-12-01,BF.B,1.5,1.5,2.5,0.5
2025-12-02,BF.B,0.7,1.5,2.5,0.5
2025-12-03,BF.B,0.6,1.5,2.5,0.5
2025-12-04,BF.B,3.1,1.5,2.5,0.5
2025-12-05,BF.B,1.6,1.5,2.5,0.5
2025-12-01,BG,1.9,2.1,3.0,1.2
2025-12-02,BG,1.7,2.1,3.0,1.2
2025-12-03,BG,2.2,2.1,3.0,1.2
2025-12-04,BG,3.6,2.1,3.0,1.2
2025-12-05,BG,1.2,2.1,3.0,1.2
2025-12-01,BIIB,5.9,4.5,6.2,2.8
2025-12-02,BIIB,6.0,4.5,6.2,2.8
2025-12-03,BIIB,4.9,4.5,6.2,2.8
2025-12-04,BIIB,3.4,4.5,6.2,2.8
2025-12-05,BIIB,2.1,4.5,6.2,2.8
2025-12-01,BK,1.2,1.4,1.7,1.1
2025-12-02,BK,1.2,1.4,1.7,1.1
2025-12-03,BK,1.8,1.4,1.7,1.1
2025-12-04,BK,1.2,1.4,1.7,1.1
2025-12-05,BK,1.6,1.4,1.7,1.1
2025-12-01,BKNG,61.0,140.2,229.6,50.8
2025-12-02,BKNG,273.2,140.2,229.6,50.8
2025-12-03,BKNG,125.0,140.2,229.6,50.8
2025-12-04,BKNG,61.7,140.2,229.6,50.8
2025-12-05,BKNG,180.2,140.2,229.6,50.8
2025-12-01,BKR,1.0,1.3,1.6,1.0
2025-12-02,BKR,1.5,1.3,1.6,1.0
2025-12-03,BKR,1.1,1.3,1.6,1.0
2025-12-04,BKR,1.2,1.3,1.6,1.0
2025-12-05,BKR,1.7,1.3,1.6,1.0
2025-12-01,BLDR,4.9,4.1,5.3,2.9
2025-12-02,BLDR,3.1,4.1,5.3,2.9
2025-12-03,BLDR,4.7,4.1,5.3,2.9
2025-12-04,BLDR,5.3,4.1,5.3,2.9
2025-12-05,BLDR,2.6,4.1,5.3,2.9
2025-12-01,BLK,15.6,20.3,35.0,5.6
2025-12-02,BLK,14.1,20.3,35.0,5.6
2025-12-03,BLK,46.4,20.3,35.0,5.6
2025-12-04,BLK,14.2,20.3,35.0,5.6
2025-12-05,BLK,11.1,20.3,35.0,5.6
2025-12-01,BMY,1.1,1.3,1.8,0.8
2025-12-02,BMY,1.0,1.3,1.8,0.8
2025-12-03,BMY,1.9,1.3,1.8,0.8
2025-12-04,BMY,1.9,1.3,1.8,0.8
2025-12-05,BMY,0.8,1.3,1.8,0.8
2025-12-01,BR,2.7,3.5,4.2,2.8
2025-12-02,BR,4.6,3.5,4.2,2.8
2025-12-03,BR,3.3,3.5,4.2,2.8
2025-12-04,BR,3.3,3.5,4.2,2.8
2025-12-05,BR,3.6,3.5,4.2,2.8
2025-12-01,BRK.B,6.3,5.7,6.2,5.1
2025-12-02,BRK.B,5.0,5.7,6.2,5.1
2025-12-03,BRK.B,6.0,5.7,6.2,5.1
2025-12-04,BRK.B,5.8,5.7,6.2,5.1
2025-12-05,BRK.B,5.2,5.7,6.2,5.1
2025-12-01,BRO,1.9,1.8,2.1,1.4
2025-12-02,BRO,2.0,1.8,2.1,1.4
2025-12-03,BRO,1.3,1.8,2.1,1.4
2025-12-04,BRO,1.4,1.8,2.1,1.4
2025-12-05,BRO,2.2,1.8,2.1,1.4
2025-12-01,BSX,1.0,1.9,2.5,1.2
2025-12-02,BSX,2.8,1.9,2.5,1.2
2025-12-03,BSX,1.7,1.9,2.5,1.2
2025-12-04,BSX,2.1,1.9,2.5,1.2
2025-12-05,BSX,1.7,1.9,2.5,1.2
2025-12-01,BTC=F,555.0,1489.0,3246.9,-268.9
2025-12-02,BTC=F,835.0,1489.0,3246.9,-268.9
2025-12-03,BTC=F,1120.0,1489.0,3246.9,-268.9
2025-12-04,BTC=F,345.0,1489.0,3246.9,-268.9
2025-12-05,BTC=F,4590.0,1489.0,3246.9,-268.9
2025-12-01,BTI,0.5,0.6,1.0,0.3
2025-12-02,BTI,0.5,0.6,1.0,0.3
2025-12-03,BTI,1.3,0.6,1.0,0.3
2025-12-04,BTI,0.4,0.6,1.0,0.3
2025-12-05,BTI,0.5,0.6,1.0,0.3
2025-12-01,BTU,1.2,1.4,1.8,1.1
2025-12-02,BTU,1.2,1.4,1.8,1.1
2025-12-03,BTU,2.1,1.4,1.8,1.1
2025-12-04,BTU,1.1,1.4,1.8,1.1
2025-12-05,BTU,1.6,1.4,1.8,1.1
2025-12-01,BX,4.7,3.6,5.1,2.1
2025-12-02,BX,1.7,3.6,5.1,2.1
2025-12-03,BX,5.4,3.6,5.1,2.1
2025-12-04,BX,2.7,3.6,5.1,2.1
2025-12-05,BX,3.5,3.6,5.1,2.1
2025-12-01,BXP,1.5,1.6,2.0,1.2
2025-12-02,BXP,1.1,1.6,2.0,1.2
2025-12-03,BXP,1.8,1.6,2.0,1.2
2025-12-04,BXP,1.4,1.6,2.0,1.2
2025-12-05,BXP,2.1,1.6,2.0,1.2
2025-12-01,C,1.9,2.2,3.2,1.2
2025-12-02,C,1.2,2.2,3.2,1.2
2025-12-03,C,3.9,2.2,3.2,1.2
2025-12-04,C,2.1,2.2,3.2,1.2
2025-12-05,C,1.9,2.2,3.2,1.2
2025-12-01,CAG,0.3,0.4,0.5,0.3
2025-12-02,CAG,0.5,0.4,0.5,0.3
2025-12-03,CAG,0.4,0.4,0.5,0.3
2025-12-04,CAG,0.4,0.4,0.5,0.3
2025-12-05,CAG,0.3,0.4,0.5,0.3
2025-12-01,CAH,5.7,4.9,7.2,2.5
2025-12-02,CAH,5.7,4.9,7.2,2.5
2025-12-03,CAH,8.0,4.9,7.2,2.5
2025-12-04,CAH,2.9,4.9,7.2,2.5
2025-12-05,CAH,2.2,4.9,7.2,2.5
2025-12-01,CALM,1.3,2.3,3.1,1.5
2025-12-02,CALM,3.0,2.3,3.1,1.5
2025-12-03,CALM,1.8,2.3,3.1,1.5
2025-12-04,CALM,3.1,2.3,3.1,1.5
2025-12-05,CALM,2.4,2.3,3.1,1.5
2025-12-01,CANE,0.2,0.1,0.2,0.0
2025-12-02,CANE,0.1,0.1,0.2,0.0
2025-12-03,CANE,0.1,0.1,0.2,0.0
2025-12-04,CANE,0.0,0.1,0.2,0.0
2025-12-05,CANE,0.1,0.1,0.2,0.0
2025-12-01,CARR,1.0,1.2,1.5,0.9
2025-12-02,CARR,1.3,1.2,1.5,0.9
2025-12-03,CARR,1.5,1.2,1.5,0.9
2025-12-04,CARR,1.5,1.2,1.5,0.9
2025-12-05,CARR,0.8,1.2,1.5,0.9
2025-12-01,CAT,8.6,16.2,25.3,7.2
2025-12-02,CAT,16.5,16.2,25.3,7.2
2025-12-03,CAT,31.0,16.2,25.3,7.2
2025-12-04,CAT,15.7,16.2,25.3,7.2
2025-12-05,CAT,9.3,16.2,25.3,7.2
2025-12-01,CB,4.7,4.0,4.5,3.5
2025-12-02,CB,4.2,4.0,4.5,3.5
2025-12-03,CB,3.6,4.0,4.5,3.5
2025-12-04,CB,4.2,4.0,4.5,3.5
2025-12-05,CB,3.4,4.0,4.5,3.5
2025-12-01,CBOE,4.8,4.3,4.8,3.8
2025-12-02,CBOE,3.7,4.3,4.8,3.8
2025-12-03,CBOE,3.9,4.3,4.8,3.8
2025-12-04,CBOE,4.6,4.3,4.8,3.8
2025-12-05,CBOE,4.5,4.3,4.8,3.8
2025-12-01,CBRE,2.3,2.8,3.7,1.9
2025-12-02,CBRE,3.8,2.8,3.7,1.9
2025-12-03,CBRE,3.7,2.8,3.7,1.9
2025-12-04,CBRE,2.4,2.8,3.7,1.9
2025-12-05,CBRE,1.9,2.8,3.7,1.9
2025-12-01,CCI,2.0,1.6,1.9,1.3
2025-12-02,CCI,1.8,1.6,1.9,1.3
2025-12-03,CCI,1.7,1.6,1.9,1.3
2025-12-04,CCI,1.4,1.6,1.9,1.3
2025-12-05,CCI,1.3,1.6,1.9,1.3
2025-12-01,CCJ,2.3,3.7,4.8,2.5
2025-12-02,CCJ,2.8,3.7,4.8,2.5
2025-12-03,CCJ,3.6,3.7,4.8,2.5
2025-12-04,CCJ,5.3,3.7,4.8,2.5
2025-12-05,CCJ,4.3,3.7,4.8,2.5
2025-12-01,CCL,0.6,0.6,0.7,0.4
2025-12-02,CCL,0.7,0.6,0.7,0.4
2025-12-03,CCL,0.6,0.6,0.7,0.4
2025-12-04,CCL,0.5,0.6,0.7,0.4
2025-12-05,CCL,0.4,0.6,0.7,0.4
2025-12-01,CDNS,6.2,9.3,16.7,1.9
2025-12-02,CDNS,7.8,9.3,16.7,1.9
2025-12-03,CDNS,22.3,9.3,16.7,1.9
2025-12-04,CDNS,5.3,9.3,16.7,1.9
2025-12-05,CDNS,4.9,9.3,16.7,1.9
2025-12-01,CDW,2.8,3.2,3.9,2.4
2025-12-02,CDW,2.9,3.2,3.9,2.4
2025-12-03,CDW,2.7,3.2,3.9,2.4
2025-12-04,CDW,3.0,3.2,3.9,2.4
2025-12-05,CDW,4.5,3.2,3.9,2.4
2025-12-01,CEG,7.3,11.2,14.6,7.9
2025-12-02,CEG,9.8,11.2,14.6,7.9
2025-12-03,CEG,10.3,11.2,14.6,7.9
2025-12-04,CEG,16.0,11.2,14.6,7.9
2025-12-05,CEG,13.0,11.2,14.6,7.9
2025-12-01,CF,2.2,1.8,2.5,1.2
2025-12-02,CF,1.8,1.8,2.5,1.2
2025-12-03,CF,1.2,1.8,2.5,1.2
2025-12-04,CF,1.3,1.8,2.5,1.2
2025-12-05,CF,2.8,1.8,2.5,1.2
2025-12-01,CFG,1.2,0.9,1.1,0.6
2025-12-02,CFG,0.8,0.9,1.1,0.6
2025-12-03,CFG,1.1,0.9,1.1,0.6
2025-12-04,CFG,0.6,0.9,1.1,0.6
2025-12-05,CFG,0.7,0.9,1.1,0.6
2025-12-01,CHD,0.9,1.2,1.5,1.0
2025-12-02,CHD,1.5,1.2,1.5,1.0
2025-12-03,CHD,1.4,1.2,1.5,1.0
2025-12-04,CHD,1.0,1.2,1.5,1.0
2025-12-05,CHD,1.4,1.2,1.5,1.0
2025-12-01,CHRW,4.4,3.1,4.2,1.9
2025-12-02,CHRW,1.9,3.1,4.2,1.9
2025-12-03,CHRW,2.7,3.1,4.2,1.9
2025-12-04,CHRW,2.2,3.1,4.2,1.9
2025-12-05,CHRW,4.2,3.1,4.2,1.9
2025-12-01,CHTR,6.6,5.9,7.4,4.4
2025-12-02,CHTR,4.3,5.9,7.4,4.4
2025-12-03,CHTR,5.7,5.9,7.4,4.4
2025-12-04,CHTR,5.0,5.9,7.4,4.4
2025-12-05,CHTR,8.1,5.9,7.4,4.4
2025-12-01,CI,5.4,5.8,7.0,4.6
2025-12-02,CI,4.8,5.8,7.0,4.6
2025-12-03,CI,7.9,5.8,7.0,4.6
2025-12-04,CI,5.6,5.8,7.0,4.6
2025-12-05,CI,5.2,5.8,7.0,4.6
2025-12-01,CINF,3.2,2.6,3.4,1.8
2025-12-02,CINF,3.3,2.6,3.4,1.8
2025-12-03,CINF,2.9,2.6,3.4,1.8
2025-12-04,CINF,1.7,2.6,3.4,1.8
2025-12-05,CINF,1.7,2.6,3.4,1.8
2025-12-01,CIVI,1.1,1.0,1.2,0.7
2025-12-02,CIVI,0.6,1.0,1.2,0.7
2025-12-03,CIVI,1.0,1.0,1.2,0.7
2025-12-04,CIVI,0.9,1.0,1.2,0.7
2025-12-05,CIVI,1.2,1.0,1.2,0.7
2025-12-01,CL,1.1,1.2,1.5,0.9
2025-12-02,CL,1.6,1.2,1.5,0.9
2025-12-03,CL,1.6,1.2,1.5,0.9
2025-12-04,CL,1.0,1.2,1.5,0.9
2025-12-05,CL,1.0,1.2,1.5,0.9
2025-12-01,CLX,1.8,2.1,2.6,1.6
2025-12-02,CLX,2.9,2.1,2.6,1.6
2025-12-03,CLX,2.2,2.1,2.6,1.6
2025-12-04,CLX,2.2,2.1,2.6,1.6
2025-12-05,CLX,1.5,2.1,2.6,1.6
2025-12-01,CMBT,0.4,0.3,0.4,0.2
2025-12-02,CMBT,0.3,0.3,0.4,0.2
2025-12-03,CMBT,0.3,0.3,0.4,0.2
2025-12-04,CMBT,0.3,0.3,0.4,0.2
