Date,Ticker,Rvol,Rvol_avg,Rvol_hi,Rvol_low
2025-12-03,HUM,0.7065,0.63,0.7189,0.5411
2025-12-04,HUM,0.651,0.63,0.7189,0.5411
2025-12-05,HUM,0.5324,0.63,0.7189,0.5411
2025-12-03,HWM,0.0274,0.1559,0.2694,0.0423
2025-12-04,HWM,0.1975,0.1559,0.2694,0.0423
2025-12-05,HWM,0.2427,0.1559,0.2694,0.0423
2025-12-03,HYD,0.0375,0.0305,0.0371,0.0239
2025-12-04,HYD,0.0297,0.0305,0.0371,0.0239
2025-12-05,HYD,0.0243,0.0305,0.0371,0.0239
2025-12-03,HYG,0.0112,0.011,0.0122,0.0098
2025-12-04,HYG,0.0097,0.011,0.0122,0.0098
2025-12-05,HYG,0.0122,0.011,0.0122,0.0098
2025-12-03,IBKR,0.233,0.2362,0.3051,0.1673
2025-12-04,IBKR,0.1689,0.2362,0.3051,0.1673
2025-12-05,IBKR,0.3067,0.2362,0.3051,0.1673
2025-12-03,IBM,0.1741,0.2049,0.2392,0.1706
2025-12-04,IBM,0.2419,0.2049,0.2392,0.1706
2025-12-05,IBM,0.1987,0.2049,0.2392,0.1706
2025-12-03,ICE,0.2207,0.2076,0.2199,0.1952
2025-12-04,ICE,0.2058,0.2076,0.2199,0.1952
2025-12-05,ICE,0.1962,0.2076,0.2199,0.1952
2025-12-03,ICL,0.8398,0.6603,0.8206,0.5
2025-12-04,ICL,0.6097,0.6603,0.8206,0.5
2025-12-05,ICL,0.5313,0.6603,0.8206,0.5
2025-12-03,IDXX,0.1621,0.1415,0.1637,0.1193
2025-12-04,IDXX,0.1444,0.1415,0.1637,0.1193
2025-12-05,IDXX,0.118,0.1415,0.1637,0.1193
2025-12-03,IEF,0.0139,0.0317,0.0472,0.0161
2025-12-04,IEF,0.0428,0.0317,0.0472,0.0161
2025-12-05,IEF,0.0384,0.0317,0.0472,0.0161
2025-12-03,IEX,0.1698,0.1567,0.1794,0.1341
2025-12-04,IEX,0.1306,0.1567,0.1794,0.1341
2025-12-05,IEX,0.1698,0.1567,0.1794,0.1341
2025-12-03,IFF,0.1143,0.1399,0.198,0.0818
2025-12-04,IFF,0.099,0.1399,0.198,0.0818
2025-12-05,IFF,0.2064,0.1399,0.198,0.0818
2025-12-03,INCY,0.0726,0.125,0.2039,0.0461
2025-12-04,INCY,0.0865,0.125,0.2039,0.0461
2025-12-05,INCY,0.2158,0.125,0.2039,0.0461
2025-12-03,INDA,0.0049,0.09,0.1639,0.0161
2025-12-04,INDA,0.138,0.09,0.1639,0.0161
2025-12-05,INDA,0.1271,0.09,0.1639,0.0161
2025-12-03,INTC,0.8958,1.0749,1.267,0.8829
2025-12-04,INTC,1.2777,1.0749,1.267,0.8829
2025-12-05,INTC,1.0512,1.0749,1.267,0.8829
2025-12-03,INTU,0.1415,0.1337,0.1484,0.119
2025-12-04,INTU,0.1429,0.1337,0.1484,0.119
2025-12-05,INTU,0.1167,0.1337,0.1484,0.119
2025-12-03,INVH,0.141,0.1228,0.1409,0.1047
2025-12-04,INVH,0.1227,0.1228,0.1409,0.1047
2025-12-05,INVH,0.1047,0.1228,0.1409,0.1047
2025-12-03,IP,0.7901,0.6022,0.7728,0.4316
2025-12-04,IP,0.5595,0.6022,0.7728,0.4316
2025-12-05,IP,0.457,0.6022,0.7728,0.4316
2025-12-03,IQV,0.2196,0.1823,0.2153,0.1494
2025-12-04,IQV,0.1701,0.1823,0.2153,0.1494
2025-12-05,IQV,0.1573,0.1823,0.2153,0.1494
2025-12-03,IR,0.0822,0.0675,0.0804,0.0546
2025-12-04,IR,0.0583,0.0675,0.0804,0.0546
2025-12-05,IR,0.0619,0.0675,0.0804,0.0546
2025-12-03,IRM,0.2129,0.1825,0.2137,0.1513
2025-12-04,IRM,0.1506,0.1825,0.2137,0.1513
2025-12-05,IRM,0.1841,0.1825,0.2137,0.1513
2025-12-03,ISRG,0.0324,0.0566,0.0898,0.0234
2025-12-04,ISRG,0.0429,0.0566,0.0898,0.0234
2025-12-05,ISRG,0.0945,0.0566,0.0898,0.0234
2025-12-03,IT,0.2666,0.2124,0.2595,0.1653
2025-12-04,IT,0.1892,0.2124,0.2595,0.1653
2025-12-05,IT,0.1814,0.2124,0.2595,0.1653
2025-12-03,ITW,0.0347,0.0575,0.0783,0.0367
2025-12-04,ITW,0.0754,0.0575,0.0783,0.0367
2025-12-05,ITW,0.0624,0.0575,0.0783,0.0367
2025-12-03,IVZ,0.2606,0.3616,0.4495,0.2736
2025-12-04,IVZ,0.4025,0.3616,0.4495,0.2736
2025-12-05,IVZ,0.4216,0.3616,0.4495,0.2736
2025-12-03,IWD,0.1088,0.09,0.1079,0.0721
2025-12-04,IWD,0.0882,0.09,0.1079,0.0721
2025-12-05,IWD,0.0731,0.09,0.1079,0.0721
2025-12-03,IWF,0.06,0.0461,0.0586,0.0335
2025-12-04,IWF,0.0425,0.0461,0.0586,0.0335
2025-12-05,IWF,0.0357,0.0461,0.0586,0.0335
2025-12-03,IWM,0.2248,0.1825,0.2192,0.1458
2025-12-04,IWM,0.159,0.1825,0.2192,0.1458
2025-12-05,IWM,0.1636,0.1825,0.2192,0.1458
2025-12-03,J,0.1242,0.1468,0.1971,0.0965
2025-12-04,J,0.1117,0.1468,0.1971,0.0965
2025-12-05,J,0.2045,0.1468,0.1971,0.0965
2025-12-03,JBHT,0.2424,0.2566,0.2799,0.2333
2025-12-04,JBHT,0.2835,0.2566,0.2799,0.2333
2025-12-05,JBHT,0.2439,0.2566,0.2799,0.2333
2025-12-03,JBL,0.0042,0.0751,0.1365,0.0137
2025-12-04,JBL,0.1118,0.0751,0.1365,0.0137
2025-12-05,JBL,0.1092,0.0751,0.1365,0.0137
2025-12-03,JCI,0.1364,0.1069,0.1337,0.08
2025-12-04,JCI,0.1002,0.1069,0.1337,0.08
2025-12-05,JCI,0.084,0.1069,0.1337,0.08
2025-12-03,JKHY,0.3222,0.2794,0.324,0.2348
2025-12-04,JKHY,0.2828,0.2794,0.324,0.2348
2025-12-05,JKHY,0.2332,0.2794,0.324,0.2348
2025-12-03,JNJ,0.0093,0.0805,0.1431,0.0178
2025-12-04,JNJ,0.1272,0.0805,0.1431,0.0178
2025-12-05,JNJ,0.1049,0.0805,0.1431,0.0178
2025-12-03,JNK,0.0,0.0081,0.0151,0.0011
2025-12-04,JNK,0.0114,0.0081,0.0151,0.0011
2025-12-05,JNK,0.0129,0.0081,0.0151,0.0011
2025-12-03,JPM,0.1927,0.166,0.1892,0.1428
2025-12-04,JPM,0.1526,0.166,0.1892,0.1428
2025-12-05,JPM,0.1525,0.166,0.1892,0.1428
2025-12-03,K,0.0068,0.006,0.0067,0.0053
2025-12-04,K,0.0055,0.006,0.0067,0.0053
2025-12-05,K,0.0057,0.006,0.0067,0.0053
2025-12-03,KDP,0.0958,0.0848,0.0971,0.0725
2025-12-04,KDP,0.0871,0.0848,0.0971,0.0725
2025-12-05,KDP,0.0716,0.0848,0.0971,0.0725
2025-12-03,KEY,0.4936,0.3927,0.4866,0.2987
2025-12-04,KEY,0.3767,0.3927,0.4866,0.2987
2025-12-05,KEY,0.3077,0.3927,0.4866,0.2987
2025-12-03,KEYS,0.071,0.1051,0.1366,0.0736
2025-12-04,KEYS,0.111,0.1051,0.1366,0.0736
2025-12-05,KEYS,0.1333,0.1051,0.1366,0.0736
2025-12-03,KHC,0.2129,0.1804,0.213,0.1477
2025-12-04,KHC,0.1807,0.1804,0.213,0.1477
2025-12-05,KHC,0.1475,0.1804,0.213,0.1477
2025-12-03,KIM,0.1649,0.1339,0.1608,0.107
2025-12-04,KIM,0.1167,0.1339,0.1608,0.107
2025-12-05,KIM,0.12,0.1339,0.1608,0.107
2025-12-03,KKR,0.3027,0.2358,0.2951,0.1764
2025-12-04,KKR,0.2149,0.2358,0.2951,0.1764
2025-12-05,KKR,0.1897,0.2358,0.2951,0.1764
2025-12-03,KLAC,0.1105,0.1947,0.2696,0.1198
2025-12-04,KLAC,0.2538,0.1947,0.2696,0.1198
2025-12-05,KLAC,0.2199,0.1947,0.2696,0.1198
2025-12-03,KMB,0.0784,0.0699,0.0825,0.0573
2025-12-04,KMB,0.0554,0.0699,0.0825,0.0573
2025-12-05,KMB,0.076,0.0699,0.0825,0.0573
2025-12-03,KMI,0.3148,0.3088,0.3347,0.2829
2025-12-04,KMI,0.3312,0.3088,0.3347,0.2829
2025-12-05,KMI,0.2804,0.3088,0.3347,0.2829
2025-12-03,KMX,0.0462,0.0726,0.0957,0.0496
2025-12-04,KMX,0.0889,0.0726,0.0957,0.0496
2025-12-05,KMX,0.0827,0.0726,0.0957,0.0496
2025-12-03,KO,0.2219,0.1703,0.2173,0.1233
2025-12-04,KO,0.159,0.1703,0.2173,0.1233
2025-12-05,KO,0.1299,0.1703,0.2173,0.1233
2025-12-03,KR,0.0526,0.2282,0.3813,0.0751
2025-12-04,KR,0.3337,0.2282,0.3813,0.0751
2025-12-05,KR,0.2983,0.2282,0.3813,0.0751
2025-12-03,KVUE,0.3079,0.2424,0.3029,0.182
2025-12-04,KVUE,0.2308,0.2424,0.3029,0.182
2025-12-05,KVUE,0.1886,0.2424,0.3029,0.182
2025-12-03,L,0.0496,0.0817,0.1111,0.0524
2025-12-04,L,0.0885,0.0817,0.1111,0.0524
2025-12-05,L,0.1072,0.0817,0.1111,0.0524
2025-12-03,LDOS,0.1626,0.2427,0.3331,0.1522
2025-12-04,LDOS,0.2245,0.2427,0.3331,0.1522
2025-12-05,LDOS,0.3408,0.2427,0.3331,0.1522
2025-12-03,LEN,0.3373,0.475,0.6035,0.3464
2025-12-04,LEN,0.5919,0.475,0.6035,0.3464
2025-12-05,LEN,0.4957,0.475,0.6035,0.3464
2025-12-03,LH,0.0683,0.0993,0.1275,0.071
2025-12-04,LH,0.1237,0.0993,0.1275,0.071
2025-12-05,LH,0.1059,0.0993,0.1275,0.071
2025-12-03,LHX,0.0865,0.0974,0.1402,0.0546
2025-12-04,LHX,0.0611,0.0974,0.1402,0.0546
2025-12-05,LHX,0.1446,0.0974,0.1402,0.0546
2025-12-03,LII,0.3428,0.2618,0.3351,0.1885
2025-12-04,LII,0.2427,0.2618,0.3351,0.1885
2025-12-05,LII,0.1999,0.2618,0.3351,0.1885
2025-12-03,LIN,0.0356,0.1051,0.1656,0.0446
2025-12-04,LIN,0.1462,0.1051,0.1656,0.0446
2025-12-05,LIN,0.1335,0.1051,0.1656,0.0446
2025-12-03,LKQ,0.172,0.2016,0.2497,0.1535
2025-12-04,LKQ,0.1757,0.2016,0.2497,0.1535
2025-12-05,LKQ,0.2571,0.2016,0.2497,0.1535
2025-12-03,LLY,0.0099,0.0555,0.0977,0.0133
2025-12-04,LLY,0.0635,0.0555,0.0977,0.0133
2025-12-05,LLY,0.0931,0.0555,0.0977,0.0133
2025-12-03,LMT,0.0593,0.0586,0.0636,0.0536
2025-12-04,LMT,0.0632,0.0586,0.0636,0.0536
2025-12-05,LMT,0.0533,0.0586,0.0636,0.0536
2025-12-03,LNT,0.1524,0.1205,0.1483,0.0928
2025-12-04,LNT,0.1082,0.1205,0.1483,0.0928
2025-12-05,LNT,0.1011,0.1205,0.1483,0.0928
2025-12-03,LOW,0.3207,0.2512,0.313,0.1895
2025-12-04,LOW,0.2302,0.2512,0.313,0.1895
2025-12-05,LOW,0.2028,0.2512,0.313,0.1895
2025-12-03,LQD,0.0182,0.0264,0.0337,0.0191
2025-12-04,LQD,0.0324,0.0264,0.0337,0.0191
2025-12-05,LQD,0.0285,0.0264,0.0337,0.0191
2025-12-03,LRCX,0.1359,0.2362,0.3273,0.1452
2025-12-04,LRCX,0.3135,0.2362,0.3273,0.1452
2025-12-05,LRCX,0.2593,0.2362,0.3273,0.1452
2025-12-03,LULU,0.0055,0.1132,0.249,-0.0226
2025-12-04,LULU,0.0682,0.1132,0.249,-0.0226
2025-12-05,LULU,0.2657,0.1132,0.249,-0.0226
2025-12-03,LUV,0.1339,0.2166,0.365,0.0681
2025-12-04,LUV,0.1279,0.2166,0.365,0.0681
2025-12-05,LUV,0.3879,0.2166,0.365,0.0681
2025-12-03,LVS,0.1088,0.1298,0.1497,0.11
2025-12-04,LVS,0.1325,0.1298,0.1497,0.11
2025-12-05,LVS,0.1482,0.1298,0.1497,0.11
2025-12-03,LW,0.3586,0.3108,0.3611,0.2606
2025-12-04,LW,0.3155,0.3108,0.3611,0.2606
2025-12-05,LW,0.2584,0.3108,0.3611,0.2606
2025-12-03,LYB,0.3783,0.4478,0.5087,0.3869
2025-12-04,LYB,0.4731,0.4478,0.5087,0.3869
2025-12-05,LYB,0.4919,0.4478,0.5087,0.3869
2025-12-03,LYV,0.8715,0.678,0.8501,0.5059
2025-12-04,LYV,0.6203,0.678,0.8501,0.5059
2025-12-05,LYV,0.5421,0.678,0.8501,0.5059
2025-12-03,MA,0.1208,0.2144,0.2986,0.1301
2025-12-04,MA,0.2841,0.2144,0.2986,0.1301
2025-12-05,MA,0.2383,0.2144,0.2986,0.1301
2025-12-03,MAA,0.0523,0.0742,0.0944,0.054
2025-12-04,MAA,0.0921,0.0742,0.0944,0.054
2025-12-05,MAA,0.0783,0.0742,0.0944,0.054
2025-12-03,MAR,0.0289,0.2324,0.4117,0.0531
2025-12-04,MAR,0.3672,0.2324,0.4117,0.0531
2025-12-05,MAR,0.3011,0.2324,0.4117,0.0531
2025-12-03,MAS,0.1478,0.1377,0.1653,0.1102
2025-12-04,MAS,0.1065,0.1377,0.1653,0.1102
2025-12-05,MAS,0.1588,0.1377,0.1653,0.1102
2025-12-03,MCD,0.3663,0.2812,0.3585,0.2039
2025-12-04,MCD,0.2619,0.2812,0.3585,0.2039
2025-12-05,MCD,0.2153,0.2812,0.3585,0.2039
2025-12-03,MCHI,0.0103,0.0709,0.1308,0.011
2025-12-04,MCHI,0.0724,0.0709,0.1308,0.011
2025-12-05,MCHI,0.1301,0.0709,0.1308,0.011
2025-12-03,MCHP,0.6767,0.7644,0.8435,0.6852
2025-12-04,MCHP,0.8306,0.7644,0.8435,0.6852
2025-12-05,MCHP,0.7858,0.7644,0.8435,0.6852
2025-12-03,MCK,0.027,0.2427,0.4318,0.0535
2025-12-04,MCK,0.3805,0.2427,0.4318,0.0535
2025-12-05,MCK,0.3204,0.2427,0.4318,0.0535
2025-12-03,MCO,0.0821,0.1086,0.135,0.0822
2025-12-04,MCO,0.1087,0.1086,0.135,0.0822
2025-12-05,MCO,0.1349,0.1086,0.135,0.0822
2025-12-03,MDLZ,0.0896,0.0885,0.1126,0.0644
2025-12-04,MDLZ,0.0638,0.0885,0.1126,0.0644
2025-12-05,MDLZ,0.112,0.0885,0.1126,0.0644
2025-12-03,MDT,0.1357,0.115,0.1355,0.0944
2025-12-04,MDT,0.1146,0.115,0.1355,0.0944
2025-12-05,MDT,0.0946,0.115,0.1355,0.0944
2025-12-03,MDY,0.1186,0.0942,0.1165,0.0719
2025-12-04,MDY,0.089,0.0942,0.1165,0.0719
2025-12-05,MDY,0.075,0.0942,0.1165,0.0719
2025-12-03,MET,0.1884,0.1437,0.1843,0.1032
2025-12-04,MET,0.1336,0.1437,0.1843,0.1032
2025-12-05,MET,0.1092,0.1437,0.1843,0.1032
2025-12-03,META,0.2392,0.3022,0.3648,0.2396
2025-12-04,META,0.3644,0.3022,0.3648,0.2396
2025-12-05,META,0.3029,0.3022,0.3648,0.2396
2025-12-03,MGM,0.0952,0.117,0.1639,0.07
2025-12-04,MGM,0.0849,0.117,0.1639,0.07
2025-12-05,MGM,0.1709,0.117,0.1639,0.07
2025-12-03,MHK,0.1443,0.2112,0.2742,0.1483
2025-12-04,MHK,0.2693,0.2112,0.2742,0.1483
2025-12-05,MHK,0.2201,0.2112,0.2742,0.1483
2025-12-03,MKC,0.0641,0.0867,0.1159,0.0576
2025-12-04,MKC,0.0764,0.0867,0.1159,0.0576
2025-12-05,MKC,0.1197,0.0867,0.1159,0.0576
2025-12-03,MLM,0.2779,0.217,0.2715,0.1624
2025-12-04,MLM,0.2002,0.217,0.2715,0.1624
2025-12-05,MLM,0.1728,0.217,0.2715,0.1624
2025-12-03,MMC,0.0703,0.0654,0.0718,0.059
2025-12-04,MMC,0.0581,0.0654,0.0718,0.059
2025-12-05,MMC,0.0677,0.0654,0.0718,0.059
2025-12-03,MMM,0.029,0.1781,0.3088,0.0474
2025-12-04,MMM,0.2729,0.1781,0.3088,0.0474
2025-12-05,MMM,0.2324,0.1781,0.3088,0.0474
2025-12-03,MNST,0.0743,0.0965,0.1475,0.0455
2025-12-04,MNST,0.0603,0.0965,0.1475,0.0455
2025-12-05,MNST,0.1548,0.0965,0.1475,0.0455
2025-12-03,MO,0.0175,0.0351,0.0508,0.0195
2025-12-04,MO,0.0474,0.0351,0.0508,0.0195
2025-12-05,MO,0.0404,0.0351,0.0508,0.0195
2025-12-03,MOH,0.1648,0.1308,0.1615,0.1001
2025-12-04,MOH,0.1225,0.1308,0.1615,0.1001
2025-12-05,MOH,0.1052,0.1308,0.1615,0.1001
2025-12-03,MOS,0.1826,0.1643,0.1813,0.1473
2025-12-04,MOS,0.1613,0.1643,0.1813,0.1473
2025-12-05,MOS,0.1489,0.1643,0.1813,0.1473
2025-12-03,MP,0.9224,0.784,0.9201,0.648
2025-12-04,MP,0.7794,0.784,0.9201,0.648
2025-12-05,MP,0.6503,0.784,0.9201,0.648
2025-12-03,MPC,0.0064,0.1282,0.2337,0.0226
2025-12-04,MPC,0.193,0.1282,0.2337,0.0226
2025-12-05,MPC,0.1851,0.1282,0.2337,0.0226
2025-12-03,MPWR,0.2193,0.2248,0.2479,0.2018
2025-12-04,MPWR,0.2501,0.2248,0.2479,0.2018
2025-12-05,MPWR,0.205,0.2248,0.2479,0.2018
2025-12-03,MRK,0.226,0.2098,0.2291,0.1904
2025-12-04,MRK,0.215,0.2098,0.2291,0.1904
2025-12-05,MRK,0.1883,0.2098,0.2291,0.1904
2025-12-03,MRNA,0.569,0.5393,0.6561,0.4225
2025-12-04,MRNA,0.4105,0.5393,0.6561,0.4225
2025-12-05,MRNA,0.6384,0.5393,0.6561,0.4225
2025-12-03,MS,0.2661,0.2133,0.2623,0.1643
2025-12-04,MS,0.2047,0.2133,0.2623,0.1643
2025-12-05,MS,0.1692,0.2133,0.2623,0.1643
2025-12-03,MSCI,0.2126,0.168,0.2077,0.1282
2025-12-04,MSCI,0.1547,0.168,0.2077,0.1282
2025-12-05,MSCI,0.1365,0.168,0.2077,0.1282
2025-12-03,MSFT,0.3563,0.2977,0.3528,0.2426
2025-12-04,MSFT,0.29,0.2977,0.3528,0.2426
2025-12-05,MSFT,0.2468,0.2977,0.3528,0.2426
2025-12-03,MSI,0.1822,0.178,0.1869,0.1692
2025-12-04,MSI,0.184,0.178,0.1869,0.1692
2025-12-05,MSI,0.1679,0.178,0.1869,0.1692
2025-12-03,MTB,0.2285,0.2106,0.2277,0.1935
2025-12-04,MTB,0.2091,0.2106,0.2277,0.1935
2025-12-05,MTB,0.1943,0.2106,0.2277,0.1935
2025-12-03,MTCH,0.0067,0.0824,0.1569,0.0078
2025-12-04,MTCH,0.0846,0.0824,0.1569,0.0078
2025-12-05,MTCH,0.1558,0.0824,0.1569,0.0078
2025-12-03,MTD,0.0648,0.0586,0.0644,0.0528
2025-12-04,MTD,0.0532,0.0586,0.0644,0.0528
2025-12-05,MTD,0.0578,0.0586,0.0644,0.0528
2025-12-03,MTUM,0.0079,0.0191,0.029,0.0092
2025-12-04,MTUM,0.0269,0.0191,0.029,0.0092
2025-12-05,MTUM,0.0224,0.0191,0.029,0.0092
2025-12-03,MU,0.2045,0.3288,0.5259,0.1317
2025-12-04,MU,0.2258,0.3288,0.5259,0.1317
2025-12-05,MU,0.556,0.3288,0.5259,0.1317
2025-12-03,MUB,0.0126,0.01,0.0123,0.0076
2025-12-04,MUB,0.009,0.01,0.0123,0.0076
2025-12-05,MUB,0.0083,0.01,0.0123,0.0076
2025-12-03,NCLH,0.3283,0.2582,0.3228,0.1937
2025-12-04,NCLH,0.2454,0.2582,0.3228,0.1937
2025-12-05,NCLH,0.2011,0.2582,0.3228,0.1937
2025-12-03,NDAQ,0.0827,0.1886,0.2831,0.094
2025-12-04,NDAQ,0.2644,0.1886,0.2831,0.094
2025-12-05,NDAQ,0.2186,0.1886,0.2831,0.094
2025-12-03,NDSN,0.0261,0.0572,0.0847,0.0297
2025-12-04,NDSN,0.0783,0.0572,0.0847,0.0297
2025-12-05,NDSN,0.0671,0.0572,0.0847,0.0297
2025-12-03,NDX,0.0721,0.0703,0.0771,0.0635
2025-12-04,NDX,0.0761,0.0703,0.0771,0.0635
2025-12-05,NDX,0.0628,0.0703,0.0771,0.0635
2025-12-03,NEE,0.0584,0.1342,0.202,0.0664
2025-12-04,NEE,0.1891,0.1342,0.202,0.0664
2025-12-05,NEE,0.1551,0.1342,0.202,0.0664
2025-12-03,NEM,0.0621,0.1583,0.2433,0.0733
2025-12-04,NEM,0.2231,0.1583,0.2433,0.0733
2025-12-05,NEM,0.1896,0.1583,0.2433,0.0733
2025-12-03,NFLX,0.5759,0.4584,0.566,0.3509
2025-12-04,NFLX,0.4345,0.4584,0.566,0.3509
2025-12-05,NFLX,0.3648,0.4584,0.566,0.3509
2025-12-03,NI,0.0922,0.125,0.1536,0.0965
2025-12-04,NI,0.1386,0.125,0.1536,0.0965
2025-12-05,NI,0.1443,0.125,0.1536,0.0965
2025-12-03,NKE,0.2034,0.1554,0.199,0.1117
2025-12-04,NKE,0.1444,0.1554,0.199,0.1117
2025-12-05,NKE,0.1182,0.1554,0.199,0.1117
2025-12-03,NOC,0.1003,0.1084,0.1225,0.0943
2025-12-04,NOC,0.1002,0.1084,0.1225,0.0943
2025-12-05,NOC,0.1247,0.1084,0.1225,0.0943
2025-12-03,NORW,0.1283,0.1114,0.1267,0.0962
2025-12-04,NORW,0.1072,0.1114,0.1267,0.0962
2025-12-05,NORW,0.0987,0.1114,0.1267,0.0962
2025-12-03,NOV,0.7976,0.6607,0.7847,0.5367
2025-12-04,NOV,0.6286,0.6607,0.7847,0.5367
2025-12-05,NOV,0.556,0.6607,0.7847,0.5367
2025-12-03,NOW,0.0845,0.0831,0.1056,0.0606
2025-12-04,NOW,0.06,0.0831,0.1056,0.0606
2025-12-05,NOW,0.1049,0.0831,0.1056,0.0606
2025-12-03,NQ=F,0.0489,0.0552,0.0629,0.0474
2025-12-04,NQ=F,0.0638,0.0552,0.0629,0.0474
2025-12-05,NQ=F,0.0528,0.0552,0.0629,0.0474
2025-12-03,NRG,0.2911,0.31,0.3972,0.2228
2025-12-04,NRG,0.2338,0.31,0.3972,0.2228
2025-12-05,NRG,0.4051,0.31,0.3972,0.2228
2025-12-03,NSC,0.0141,0.0423,0.0753,0.0094
2025-12-04,NSC,0.0343,0.0423,0.0753,0.0094
2025-12-05,NSC,0.0785,0.0423,0.0753,0.0094
2025-12-03,NTAP,0.4693,0.3574,0.459,0.2559
2025-12-04,NTAP,0.3319,0.3574,0.459,0.2559
2025-12-05,NTAP,0.271,0.3574,0.459,0.2559
2025-12-03,NTRS,0.196,0.1542,0.1915,0.1169
2025-12-04,NTRS,0.1421,0.1542,0.1915,0.1169
2025-12-05,NTRS,0.1244,0.1542,0.1915,0.1169
2025-12-03,NUE,0.225,0.2677,0.3051,0.2303
2025-12-04,NUE,0.2837,0.2677,0.3051,0.2303
2025-12-05,NUE,0.2945,0.2677,0.3051,0.2303
2025-12-03,NVDA,0.2118,0.2293,0.2492,0.2093
2025-12-04,NVDA,0.251,0.2293,0.2492,0.2093
2025-12-05,NVDA,0.2251,0.2293,0.2492,0.2093
2025-12-03,NVR,0.0098,0.1786,0.3271,0.0301
2025-12-04,NVR,0.2892,0.1786,0.3271,0.0301
2025-12-05,NVR,0.2368,0.1786,0.3271,0.0301
2025-12-03,NWSA,0.1235,0.1164,0.1409,0.0919
2025-12-04,NWSA,0.0891,0.1164,0.1409,0.0919
2025-12-05,NWSA,0.1365,0.1164,0.1409,0.0919
2025-12-03,NXPI,0.256,0.5334,0.7758,0.291
2025-12-04,NXPI,0.7042,0.5334,0.7758,0.291
2025-12-05,NXPI,0.6401,0.5334,0.7758,0.291
2025-12-03,O,0.1015,0.0818,0.1004,0.0633
2025-12-04,O,0.0793,0.0818,0.1004,0.0633
2025-12-05,O,0.0647,0.0818,0.1004,0.0633
2025-12-03,ODFL,0.6088,0.505,0.5986,0.4114
2025-12-04,ODFL,0.4791,0.505,0.5986,0.4114
2025-12-05,ODFL,0.4271,0.505,0.5986,0.4114
2025-12-03,OEF,0.006,0.0136,0.0205,0.0068
2025-12-04,OEF,0.0192,0.0136,0.0205,0.0068
2025-12-05,OEF,0.0157,0.0136,0.0205,0.0068
2025-12-03,OKE,0.3632,0.2878,0.3558,0.2198
2025-12-04,OKE,0.2692,0.2878,0.3558,0.2198
2025-12-05,OKE,0.2311,0.2878,0.3558,0.2198
2025-12-03,OMC,0.2994,0.3291,0.4595,0.1987
2025-12-04,OMC,0.2161,0.3291,0.4595,0.1987
2025-12-05,OMC,0.4718,0.3291,0.4595,0.1987
2025-12-03,ON,1.0026,1.0758,1.1909,0.9608
2025-12-04,ON,1.2084,1.0758,1.1909,0.9608
2025-12-05,ON,1.0165,1.0758,1.1909,0.9608
2025-12-03,ORCL,0.3611,0.2977,0.3575,0.2378
2025-12-04,ORCL,0.2895,0.2977,0.3575,0.2378
2025-12-05,ORCL,0.2423,0.2977,0.3575,0.2378
2025-12-03,ORLY,0.0169,0.1291,0.228,0.0302
2025-12-04,ORLY,0.2038,0.1291,0.228,0.0302
2025-12-05,ORLY,0.1665,0.1291,0.228,0.0302
2025-12-03,OTIS,0.0773,0.0749,0.0825,0.0673
2025-12-04,OTIS,0.0811,0.0749,0.0825,0.0673
2025-12-05,OTIS,0.0664,0.0749,0.0825,0.0673
2025-12-03,OXY,0.2211,0.1759,0.2157,0.1361
2025-12-04,OXY,0.1603,0.1759,0.2157,0.1361
2025-12-05,OXY,0.1463,0.1759,0.2157,0.1361
2025-12-03,PAM,0.4713,0.402,0.4693,0.3347
2025-12-04,PAM,0.3978,0.402,0.4693,0.3347
2025-12-05,PAM,0.3369,0.402,0.4693,0.3347
2025-12-03,PANW,0.0931,0.0804,0.093,0.0678
2025-12-04,PANW,0.0803,0.0804,0.093,0.0678
2025-12-05,PANW,0.0679,0.0804,0.093,0.0678
2025-12-03,PAYC,0.1712,0.1423,0.1681,0.1165
2025-12-04,PAYC,0.1215,0.1423,0.1681,0.1165
2025-12-05,PAYC,0.1342,0.1423,0.1681,0.1165
2025-12-03,PAYX,0.2401,0.2627,0.2965,0.2289
2025-12-04,PAYX,0.3016,0.2627,0.2965,0.2289
2025-12-05,PAYX,0.2464,0.2627,0.2965,0.2289
2025-12-03,PBR,0.1155,0.2466,0.4977,-0.0044
2025-12-04,PBR,0.0883,0.2466,0.4977,-0.0044
2025-12-05,PBR,0.5361,0.2466,0.4977,-0.0044
2025-12-03,PCAR,0.0736,0.1516,0.2217,0.0816
2025-12-04,PCAR,0.2093,0.1516,0.2217,0.0816
2025-12-05,PCAR,0.172,0.1516,0.2217,0.0816
2025-12-03,PCG,0.3026,0.2944,0.3246,0.2643
2025-12-04,PCG,0.3197,0.2944,0.3246,0.2643
2025-12-05,PCG,0.261,0.2944,0.3246,0.2643
2025-12-03,PEG,0.103,0.1145,0.128,0.1011
2025-12-04,PEG,0.1113,0.1145,0.128,0.1011
2025-12-05,PEG,0.1293,0.1145,0.128,0.1011
2025-12-03,PEP,0.026,0.0401,0.0591,0.021
2025-12-04,PEP,0.0324,0.0401,0.0591,0.021
2025-12-05,PEP,0.0618,0.0401,0.0591,0.021
2025-12-03,PFE,0.2408,0.1872,0.2347,0.1397
2025-12-04,PFE,0.1704,0.1872,0.2347,0.1397
